id,match_id,content,bowler,batsman,over,ball,lemmatized,ball_type,shot_type,region
1580000000,128748,"On a good length and a bit outside off, seaming away, KL Rahul watches it carefully and leaves it alone.",Brydon Carse,KL Rahul,7,1,"on a good length and a bit outside off , seaming away , kl rahul watch it carefully and leaf it alone .",['good length'],[],[]
1540000000,128748,"Nagging length and around off, Yashasvi Jaiswal pushes it towards cover. Another maiden for Woakes.",Chris Woakes,Yashasvi Jaiswal,6,6,"nagging length and around off , yashasvi jaiswal push it towards cover . another maiden for woakes .",[],[],['cover']
1500000000,128748,"BEATEN! Lands it a bit fuller but not that much, and in that channel outside off, gets it to swing away from the batter. Yashasvi Jaiswal is drawn forward into the defence but gets beaten on the outside edge.",Chris Woakes,Yashasvi Jaiswal,6,5,"beaten ! land it a bit fuller but not that much , and in that channel outside off , get it to swing away from the batter . yashasvi jaiswal is drawn forward into the defence but get beaten on the outside edge .",['fuller'],[],[]
1470000000,128748,"Pitched up and around off, Jaiswal comes forward and looks to drive but gets it off the inner half of the bat to mid on.",Chris Woakes,Yashasvi Jaiswal,6,4,"pitched up and around off , jaiswal come forward and look to drive but get it off the inner half of the bat to mid on .",[],['drive'],['mid on']
1440000000,128748,"Fuller and around off, Jaiswal uses his feet and blocks it off.",Chris Woakes,Yashasvi Jaiswal,6,3,"fuller and around off , jaiswal us his foot and block it off .",['fuller'],[],[]
1420000000,128748,"Massive appeal for LBW but the umpire shakes his head! Ben Stokes consults with the keeper Jamie Smith and signals 'T' for the review. On a good length and on middle and leg, seaming in a bit, Yashasvi Jaiswal plants his front leg forward and looks to defend with a full face of a bat but gets beaten on the inside edge and gets pinged on the front pad. Nothing on UltraEdge but Ball Tracking shows that it is the Umpire's call on hitting the top of the middle stump. Very close and England will retain the review.",Chris Woakes,Yashasvi Jaiswal,6,2,"massive appeal for lbw but the umpire shake his head ! ben stokes consults with the keeper jamie smith and signal 't ' for the review . on a good length and on middle and leg , seaming in a bit , yashasvi jaiswal plant his front leg forward and look to defend with a full face of a bat but get beaten on the inside edge and get pinged on the front pad . nothing on ultraedge but ball tracking show that it is the umpire 's call on hitting the top of the middle stump . very close and england will retain the review .","['good length', 'full']",[],[]
1400000000,128748,"Back of a length, from over the wicket, over the off stump, Jaiswal hangs back and drops it down towards cover point.",Chris Woakes,Yashasvi Jaiswal,6,1,"back of a length , from over the wicket , over the off stump , jaiswal hang back and drop it down towards cover point .",['back of a length'],[],"['cover', 'point']"
1380000000,128748,"Leg bye! Hard length and around middle, follows the batter with this seam-in delivery, Jaiswal gets cramped up for room and tries to keep it out into the leg side but misses. The ball hits him on the thighpad and rolls away towards square leg. A leg bye taken.",Brydon Carse,Yashasvi Jaiswal,5,6,"leg bye ! hard length and around middle , follows the batter with this seam-in delivery , jaiswal get cramped up for room and try to keep it out into the leg side but miss . the ball hit him on the thighpad and roll away towards square leg . a leg bye taken .",[],[],[]
1350000000,128748,"Slash and a miss! Dragged length and outside off, holds its line, Yashasvi Jaiswal comes forward and throws his hands at it to drive on the up but gets beaten on the outside edge.",Brydon Carse,Yashasvi Jaiswal,5,5,"slash and a miss ! dragged length and outside off , hold it line , yashasvi jaiswal come forward and throw his hand at it to drive on the up but get beaten on the outside edge .",[],['drive'],[]
1320000000,128748,"FOUR! DRIVEN NICELY! Much fuller and around off, Yashasvi Jaiswal leans onto it and creams his drive through the gap at covers for a cracking boundary.",Brydon Carse,Yashasvi Jaiswal,5,4,"four ! driven nicely ! much fuller and around off , yashasvi jaiswal lean onto it and cream his drive through the gap at cover for a cracking boundary .",['fuller'],['drive'],['cover']
1290000000,128748,"Nagging length and outside off, seaming away after pitching, Yashasvi Jaiswal gets into an awkward position as he looks to cut at first but falls over onto his shot and misses it.",Brydon Carse,Yashasvi Jaiswal,5,3,"nagging length and outside off , seaming away after pitching , yashasvi jaiswal get into an awkward position a he look to cut at first but fall over onto his shot and miss it .",[],['cut'],[]
1260000000,128748,"Excellent effort! Touch short and outside off, Yashasvi Jaiswal presses back quickly and jumps onto that one with a sharp cut shot towards backward point, where Ollie Pope puts in a dive to his right and cuts it off.",Brydon Carse,Yashasvi Jaiswal,5,2,"excellent effort ! touch short and outside off , yashasvi jaiswal press back quickly and jump onto that one with a sharp cut shot towards backward point , where ollie pope put in a dive to his right and cut it off .",['short'],['cut'],"['backward point', 'point']"
1240000000,128748,"Full and angling into the batter, on middle, Yashasvi Jaiswal comes forward and shows the full face of the bat to block it off.",Brydon Carse,Yashasvi Jaiswal,5,1,"full and angling into the batter , on middle , yashasvi jaiswal come forward and show the full face of the bat to block it off .",['full'],[],[]
1210000000,128748,"Back of a length and on off, darting back in, Rahul pushes it back onto the deck off the back foot.",Chris Woakes,KL Rahul,4,6,"back of a length and on off , darting back in , rahul push it back onto the deck off the back foot .",['back of a length'],[],[]
1190000000,128748,"Nicely bowled! Good-length delivery in the channel, Rahul takes a couple of steps out in front and looks to block but the ball whizzes past the outside edge.",Chris Woakes,KL Rahul,4,5,"nicely bowled ! good-length delivery in the channel , rahul take a couple of step out in front and look to block but the ball whizz past the outside edge .",[],[],[]
1150000000,128748,"Another loose delivery, full and down the leg side. Rahul doesn't play at it.",Chris Woakes,KL Rahul,4,4,"another loose delivery , full and down the leg side . rahul doe n't play at it .",['full'],[],[]
1140000000,128748,"The three-quarter length now, attacking middle and off, and doesn't bounce much either. Rahul is late on the shot and just jams it out into the off side.",Chris Woakes,KL Rahul,4,3,"the three-quarter length now , attacking middle and off , and doe n't bounce much either . rahul is late on the shot and just jam it out into the off side .",[],[],[]
1090000000,128748,"Length ball on the pads, drifting down leg, Rahul misses the flick.",Chris Woakes,KL Rahul,4,2,"length ball on the pad , drifting down leg , rahul miss the flick .",[],['flick'],[]
